	featureCounts on dataset 196 and 292: Counts	featureCounts on dataset 196 and 296: Counts	featureCounts on dataset 196 and 300: Counts	featureCounts on dataset 196 and 304: Counts	featureCounts on dataset 196 and 290: Counts	featureCounts on dataset 196 and 294: Counts	featureCounts on dataset 196 and 298: Counts	featureCounts on dataset 196 and 302: Counts
ENSG00000270640.1	6.16821154066501	0.969935982703841	0	2.97022399892833	10.0396844052286	0	1.49966964894269	2.25296402269347
ENSG00000270210.1	3.42678418925834	1.93987196540768	8.19868692311971	1.98014933261888	3.34656146840952	5.58247132018579	5.99867859577077	2.25296402269347
ENSG00000227938.1	0	0	0	0	0	0	0	0
ENSG00000163803.13	137.071367570334	176.528348852099	99.5554840664536	175.243215936771	29.2824128485833	131.188076024366	134.970268404842	112.648201134673
ENSG00000242915.1	0	0	0	0	0	0	0	0
ENSG00000230730.1	1.37071367570334	6.78955187892688	0	4.95037333154721	0	0.930411886697632	2.99933929788538	0
ENSG00000222232.1	0	0	0	0	0	0	0	0
ENSG00000226833.7	116.510662434784	106.692958097422	104.240448022522	147.521125280107	42.6686587222214	10.234530753674	14.9966964894269	40.5533524084824
ENSG00000213639.11	4237.56132843686	5303.6099534246	4973.08923936661	4370.18957708988	8048.48033152489	3315.05755230366	4077.60177547518	4705.31536139531
ENSG00000163806.16	5.48285470281334	5.81961589622304	5.85620494508551	11.8808959957133	10.0396844052286	2.7912356600929	2.99933929788538	19.1501941928945
ENSG00000273233.1	0	0	0	0	0.83664036710238	0	0	0
ENSG00000171103.11	174.765993652175	287.101050880337	210.823378023078	229.697322583791	563.895607427004	230.742147901013	238.447474181888	201.640280031065
ENSG00000163811.12	832.023201151925	813.776289488522	760.135401872099	817.801674371599	2618.68434903045	1108.12055705688	847.313351652621	839.229098453317
ENSG00000264994.1	0	0	0	0	0	0	0	0
ENSG00000265145.1	0	0	0	0	0	0	0	0
ENSG00000222224.1	0	0	0	0	0	0	0	0
ENSG00000265706.1	0	0.969935982703841	0	0	0.83664036710238	1.86082377339526	0	0
ENSG00000189350.13	19.1899914598467	14.5490397405576	26.9385427473933	23.7617919914266	15.8961669749452	90.2499530096703	38.99141087251	15.7707481588543
ENSG00000200283.1	0	0	0	0	0	0	0	0
ENSG00000179270.7	29.4703440276217	18.428783671373	16.3973738462394	12.8709706620227	21.7526495446619	0.930411886697632	0	1.12648201134673
ENSG00000229224.2	4.79749786496168	1.93987196540768	0	12.8709706620227	0	0	0	1.12648201134673
ENSG00000115295.21	1264.48336583633	907.860079810795	981.499948796331	1095.02258093824	1418.94206260564	620.584728427321	446.901555384922	323.300337256513
ENSG00000171094.18	17.1339209462917	93.1138543395687	29.2810247254275	41.5831359849966	46.8518605577333	9.30411886697632	13.4970268404842	7.88537407942714
ENSG00000286963.1	0	0	0	0.990074666309442	0	0	0	0
ENSG00000242699.3	0	0	0	0	0	0	0	0
ENSG00000288553.1	0	0	0	0	0	0	0	0
ENSG00000230737.1	0	0	0	0	0	0	0	0
ENSG00000197644.2	0	0	0	0	1.67328073420476	0	0	0
ENSG00000233862.8	3.42678418925834	3.87974393081536	3.5137229670513	0	0.83664036710238	0	0	0
ENSG00000225943.1	0	0	0	0	0	0	0	0
ENSG00000119801.13	1645.54176768186	2305.53783088703	2156.25466078048	2011.83172194079	1730.17227916772	1832.91141679434	2074.04312448774	2514.30784932591
ENSG00000207187.1	0	0	0	0	0	0	1.49966964894269	0
ENSG00000231712.1	0	0	0	0	0	0	0	0
ENSG00000213626.13	2465.9139025903	1245.39780179173	1950.11624671347	2119.74986056852	1379.61996535182	4222.20914183386	2418.96714374456	2147.07471362688
ENSG00000287658.1	1.37071367570334	0	0	0.990074666309442	0.83664036710238	0	0	0
ENSG00000235997.4	29.4703440276217	16.4889117059653	16.3973738462394	34.6526133208305	10.0396844052286	18.6082377339526	8.99801789365615	14.6442661475075
ENSG00000280154.1	0	0	0	0	0	0	0	0
ENSG00000172954.14	139.81279492174	160.039437146134	175.686148352565	188.114186598794	646.72300377014	299.592627516638	263.941858213914	232.055294337427
ENSG00000278908.1	2.056070513555	0	0	0	0	0	0	2.25296402269347
ENSG00000162949.16	160.37350005729	608.149861155308	66.7607363739748	195.04470926296	22.5892899117643	74.4329509358106	457.399242927521	2188.75454804671
ENSG00000230118.1	0	0	3.5137229670513	0	3.34656146840952	0	1.49966964894269	52.9446545332965
ENSG00000285984.1	0.685356837851668	0.969935982703841	0	0	0	0	0	2.25296402269347
ENSG00000158089.15	77.4453226772385	47.5268631524882	56.2195674728209	55.4441813133288	29.2824128485833	109.788602630321	28.4937233299112	260.217344621096
ENSG00000234579.1	0	0	0	0	0	0	0	0
ENSG00000214711.10	8.90963889207169	8.72942384433456	8.19868692311971	4.95037333154721	22.5892899117643	12.0953545270692	58.487116308765	15.7707481588543
ENSG00000201671.1	0	0	0	0	0	0	0	0
ENSG00000013016.16	530.466192497191	379.244969237202	590.305458464619	510.878527815672	668.475653314802	494.048711836443	589.370172034478	448.339840516
ENSG00000213620.3	0	0	0	0	0	0	0	0
ENSG00000158125.10	184.360989382099	2289.04891918106	55.0483264838038	232.667546582719	35.1388954183	79.0850103692987	55.4877770108796	247.826042496282
ENSG00000277893.2	0	5.81961589622304	1.1712409890171	2.97022399892833	0	0.930411886697632	0	20.2766762042412
ENSG00000228563.1	0	0	0	0	0	0	0	0
ENSG00000270422.1	0	0	0	0	0	0	0	0
ENSG00000223647.1	0	0	0	0	0	0	0	0
ENSG00000237007.4	0	0	0	2.97022399892833	0	0.930411886697632	0	0
ENSG00000242272.1	0	0	0	0.990074666309442	0	0	0	0
ENSG00000273165.1	0	0.969935982703841	2.3424819780342	0	0	0	0	1.12648201134673
ENSG00000162959.14	88.4110320828652	73.7151346854919	80.81562824218	67.3250773090421	255.175311966226	90.2499530096703	41.9907501703954	42.8063164311759
ENSG00000162961.14	583.924025849621	828.32532922908	666.436122750731	543.550991803884	1649.85480392589	597.32443125988	836.815664110022	749.110537545578
ENSG00000271228.1	6.16821154066501	1.93987196540768	7.02744593410261	1.98014933261888	8.3664036710238	1.86082377339526	2.99933929788538	2.25296402269347
ENSG00000288937.2	11.6510662434784	14.5490397405576	18.7398558242736	6.9305226641661	62.7480275326785	17.677825847255	5.99867859577077	7.88537407942714
ENSG00000021574.14	490.030139063943	454.899975888101	354.886019672182	455.434346502343	1695.03338374942	543.360541831417	491.891644853203	453.972250572734
ENSG00000272716.2	6.16821154066501	5.81961589622304	7.02744593410261	5.94044799785665	47.6885009248357	6.51288320688343	5.99867859577077	2.25296402269347
ENSG00000152683.14	615.450440390798	627.548580809385	612.559037255944	649.488981098994	1739.37532320585	715.486740870479	1000.27965584478	859.505774657558
ENSG00000229816.1	8.22428205422002	6.78955187892688	0	8.91067199678498	14.2228862407405	4.65205943348816	1.49966964894269	2.25296402269347
ENSG00000201113.1	0	0	0	0	0	0	0	0
ENSG00000091106.19	11.6510662434784	10.6692958097422	14.0548918682052	20.7915679924983	28.4457724814809	54.8943013151603	31.4930626277965	19.1501941928945
ENSG00000289727.1	6.85356837851668	1.93987196540768	2.3424819780342	2.97022399892833	1.67328073420476	3.72164754679053	2.99933929788538	4.50592804538694
ENSG00000119820.11	1849.0927485238	1618.82315513271	1603.42891396441	1709.85894871641	3807.55031068293	1443.99924815473	1604.64652436868	1592.84556404428
ENSG00000272754.1	0	0.969935982703841	0	0.990074666309442	0.83664036710238	2.7912356600929	0	0
ENSG00000115760.16	2373.39072948033	2255.10115978643	1612.79884187655	2763.29839366965	4558.85336034087	3138.27929383111	3062.32542314098	2570.63194989325
ENSG00000230046.1	0	0	0	0	0.83664036710238	0	0	0
ENSG00000276334.1	40.4360534332484	16.4889117059653	62.0757724179064	24.7518666577361	52.7083431274499	25.1211209408361	11.9973571915415	6.75889206808041
ENSG00000276517.1	11.6510662434784	11.6392317924461	11.712409890171	3.96029866523777	10.0396844052286	24.1907090541384	14.9966964894269	5.63241005673367
ENSG00000207653.1	0	0	0	0	0	0	0	0
ENSG00000274159.1	0.685356837851668	0	0	0	5.01984220261428	2.7912356600929	0	1.12648201134673
ENSG00000290864.1	2.056070513555	0	1.1712409890171	0	0.83664036710238	0	0	0
ENSG00000279897.3	0	0	0	0	0	0	0	0
ENSG00000279544.1	0.685356837851668	2.90980794811152	4.6849639560684	0	1.67328073420476	0	0	4.50592804538694
ENSG00000018699.13	390.653397575451	434.531320251321	433.359165936327	364.347477201875	1115.24160934747	495.909535609838	892.303441120902	300.770697029578
ENSG00000265057.1	0	0	0	0	0	0	0	0
ENSG00000230876.8	1.37071367570334	0	2.3424819780342	3.96029866523777	1.67328073420476	0	0	1.12648201134673
ENSG00000236854.2	1.37071367570334	0	1.1712409890171	1.98014933261888	8.3664036710238	0	1.49966964894269	0
ENSG00000206951.1	0	0	0	0	0	0	0	0
ENSG00000049323.16	1278.87585943121	539.284406383335	867.889572861672	1402.93580216048	2205.38400768187	1110.91179271697	1310.71127317591	1671.69930483855
ENSG00000223951.1	0	0	0	0	0	0	0	0
ENSG00000285577.1	0	0	0	0	0	0	0	1.12648201134673
ENSG00000212204.1	0	0	0	0	0	0	0	0
ENSG00000252246.1	0	0	0	1.98014933261888	0	0	0	0
ENSG00000283591.1	0	0	0	0	0	0	0	0
ENSG00000152689.18	189.15848724706	128.031549716907	311.550103078549	325.734565215806	353.062234917204	561.96877956537	424.406510650782	318.794409211126
ENSG00000119812.20	647.662211769826	760.429810439811	816.354969344919	604.935621115069	2747.52696556422	967.628362165538	1648.13694418802	1563.55703174927
ENSG00000286415.1	0	0.969935982703841	0	0	0	0	0	0
ENSG00000238038.1	0	0	0	0.990074666309442	0	0	0	0
ENSG00000187999.4	0	0	0	0	0	0	0	0
ENSG00000228262.11	0.685356837851668	0	0	0.990074666309442	0	4.65205943348816	2.99933929788538	0
ENSG00000239649.3	0	0	0	0	0	0	0	0
ENSG00000235064.1	0	0.969935982703841	0	0	0	0	0	0
ENSG00000237790.1	0	0	0	0	0	0	0	0
ENSG00000285754.1	0	0	0	0	0	0	0	0
ENSG00000272027.2	0	0	0	0	0	0	0	0
ENSG00000232153.3	0	0	0	0	0	0	0	0
ENSG00000226994.9	0	0	0	0	0	0	0	0
ENSG00000264352.2	0	0	0	0	0	0	0	0
ENSG00000237320.2	0	0	0	0	0	0	0	0
ENSG00000196085.5	0	0	0	0	0	0	0	0
ENSG00000288535.1	0	0	0	0	0	0	0	0
ENSG00000265301.1	0	0	0	0	0	0	0	0
ENSG00000207255.1	0	0	0	0	0	0	0	0
ENSG00000229013.1	0	0	0	0	0	0	0	0
ENSG00000234587.1	0	0	0	0	0	0	0	0
ENSG00000233752.1	0	0	0	0	0	0	0	0
ENSG00000260025.2	0	0	0	0	0	0	0	0
ENSG00000150938.10	5510.95433316526	5639.20780344013	6247.39943541722	6524.59205097922	3845.19912720254	1485.86778305612	1268.72052300552	2308.16164124946
ENSG00000273090.1	1.37071367570334	0	0	0	0	2.7912356600929	0	0
ENSG00000171055.15	901.244241774944	1110.5767001959	1308.2761847321	1097.99280493717	1300.9757708442	721.999624077363	619.363565013332	860.632256668905
ENSG00000270677.1	0	0	0	0	0	0	0	0
ENSG00000205221.13	372.834119791308	137.730909543945	126.494026813847	234.647695915338	202.466968838776	63.268008295439	61.4864556066504	67.5889206808041
ENSG00000115808.13	1030.77668412891	1130.94535583268	922.937899345476	1223.73228755847	2965.89010137794	1025.31389914079	1069.26445969614	1039.74289647304
ENSG00000279519.1	0	0	0	0	0	0	0	0
ENSG00000252756.1	0	0	0	0.990074666309442	0	0	0	0
ENSG00000008869.12	1155.51162861791	1158.10356334839	865.547090883638	1171.25833024407	1918.41636176576	927.620651037539	1126.25190635596	870.770594771026
ENSG00000152133.17	412.584816386704	422.892088458874	514.174794178507	397.019941190086	539.633036781035	449.388941274956	512.887019938401	362.727207653649
ENSG00000055332.19	1524.91896421996	1252.18735367066	1400.80422286445	1542.53633011011	3079.67319130386	2954.05774026498	1748.61481066718	1048.75475256381
ENSG00000224891.1	0	0	0	0	0	0	1.49966964894269	0
ENSG00000138068.12	0	0	0	0	0	0	0	0
ENSG00000233159.1	0	0	0	0	0	0	0	0
ENSG00000218739.10	666.166846391821	866.152832554529	997.89732264257	700.972863747085	1864.0347379041	568.481662772253	641.858609747472	800.928710067528
ENSG00000115816.15	672.335057932487	623.668836878569	447.414057804533	572.263157126858	1879.93090487905	707.113033890201	608.865877470733	585.770645900302
ENSG00000272054.1	22.6167756491051	13.5791037578538	5.85620494508551	29.7022399892833	29.2824128485833	19.5386496206503	8.99801789365615	24.7826042496282
ENSG00000003509.16	275.513448816371	291.950730793856	268.214186484916	327.714714548425	742.100005619811	296.801391856545	280.438224352283	210.652136121839
ENSG00000115825.11	1159.62376964502	775.948786163072	939.335273191715	1157.39728491574	3434.40870695527	1226.28286666748	794.824913939627	747.984055534232
ENSG00000232028.1	0	0	0	6.9305226641661	0.83664036710238	0	0	1.12648201134673
ENSG00000207364.1	0	0	0	0	0	0	0	0
ENSG00000285925.1	0	0	0	1.98014933261888	5.85648256971666	0.930411886697632	1.49966964894269	2.25296402269347
ENSG00000115828.17	108.286380380564	59.1660949449343	51.5346035167525	93.0670186330876	953.770018496713	365.651871472169	136.469938053785	211.778618133186
ENSG00000253078.1	0	0	0	0	0	0	0	0
ENSG00000287316.1	0	0	0	0	0	0	0	0
ENSG00000289545.2	0	0	0	0	0.83664036710238	6.51288320688343	4.49900894682808	7.88537407942714
ENSG00000236213.4	6.85356837851668	2.90980794811152	8.19868692311971	3.96029866523777	7.52976330392142	37.2164754679053	29.9933929788538	11.2648201134673
ENSG00000290100.1	0	0	0	0	0	0.930411886697632	2.99933929788538	0
ENSG00000163171.8	790.901790880825	569.352421847154	853.834680993467	666.320250426255	1609.69606630498	1002.05360197335	910.299476908214	686.027544910161
ENSG00000236572.1	0	0	0	0	0	0.930411886697632	0	0
ENSG00000225402.1	21.2460619734017	22.3085276021883	22.2535787913249	18.8114186598794	39.3220972538119	23.2602971674408	26.9940536809685	25.9090862609749
ENSG00000237803.6	2.74142735140667	0	5.85620494508551	3.96029866523777	2.50992110130714	0.930411886697632	0	2.25296402269347
ENSG00000115841.21	141.183508597444	134.821101595834	127.665267802864	166.332543939986	71.1144312037023	106.06695508353	76.4831520960773	148.695625497769
ENSG00000235848.4	0	2.90980794811152	2.3424819780342	2.97022399892833	0	5.58247132018579	0	1.12648201134673
ENSG00000138061.12	2135.5719067458	544.134086296855	1110.33645758821	3708.81969999517	502.82086062853	3887.26086262271	1649.63661383696	11036.144265164
ENSG00000232973.14	26.7289166762151	29.0980794811152	32.7947476924788	69.305226641661	7.52976330392142	33.4948279211148	26.9940536809685	92.3715249304322
ENSG00000280276.1	0	0	0	0	0.83664036710238	0	0	3.3794460340402
ENSG00000229160.1	2.74142735140667	0	0	2.97022399892833	0	0.930411886697632	0	10.1383381021206
ENSG00000199603.1	0	0	0	0	0	0	0	0
ENSG00000273006.1	0	0.969935982703841	0	0	0	0	0	0
ENSG00000227292.1	0	0	1.1712409890171	0.990074666309442	0.83664036710238	0	0	2.25296402269347
ENSG00000227770.1	0	0	1.1712409890171	1.98014933261888	0	0	0	0
ENSG00000213594.4	0	0.969935982703841	0	0	0	0	0	0
ENSG00000119787.14	1901.86522503838	1626.58264299434	1603.42891396441	1634.61327407689	7668.64560486041	1223.49163100739	965.787253919094	1084.80217692691
ENSG00000288994.1	3.42678418925834	0.969935982703841	3.5137229670513	0.990074666309442	18.4060880762524	6.51288320688343	1.49966964894269	6.75889206808041
ENSG00000231367.6	214.516690247572	263.822587295445	463.811431650772	356.426879871399	89.5205192799547	187.943201112922	11.9973571915415	36.0474243630955
ENSG00000287313.1	10.9657094056267	4.8496799135192	4.6849639560684	7.92059733047554	1.67328073420476	6.51288320688343	0	1.12648201134673
ENSG00000235009.1	4.79749786496168	0	4.6849639560684	6.9305226641661	3.34656146840952	0	0	0
ENSG00000213553.4	961.55564350589	939.867967240021	887.800669674963	920.769439667781	633.336757896502	875.517585382472	1237.22746037772	1000.3160260759
ENSG00000271443.1	2.056070513555	0.969935982703841	1.1712409890171	0	0.83664036710238	0	0	0
ENSG00000143889.16	952.646004613819	945.687583136244	814.012487366885	896.017573010045	2289.88468475921	1226.28286666748	611.865216768618	860.632256668905
ENSG00000235586.1	2.74142735140667	3.87974393081536	10.5411689011539	0.990074666309442	28.4457724814809	19.5386496206503	16.4963661383696	1.12648201134673
ENSG00000143891.17	293.332726600514	335.597850015529	313.892585056583	438.603077175083	327.963023904133	1076.48655290916	536.881734321484	864.011702702945
ENSG00000232518.3	0	0	0	0.990074666309442	0	1.86082377339526	0	2.25296402269347
ENSG00000115875.19	2838.06266554376	2353.06469403952	2946.84232836703	2485.0874124367	4333.79710159033	3407.16832908673	2784.88653808658	2516.5608133486
ENSG00000152147.11	191.899914598467	269.642203191668	267.042945495899	205.935530592364	445.929315665568	256.793680728547	271.440206458627	215.158064167226
ENSG00000227238.1	0	0	0	0	0	1.86082377339526	0	0
ENSG00000232114.1	0	0	0	0	0	0	0	0
ENSG00000163214.21	381.058401845527	360.816185565829	343.173609782011	426.72218117937	1286.75288460346	467.066767122211	388.414439076157	378.497955812503
ENSG00000223922.1	3.42678418925834	0.969935982703841	1.1712409890171	4.95037333154721	1.67328073420476	0.930411886697632	0	1.12648201134673
ENSG00000225284.1	0	0	0	0	0.83664036710238	1.86082377339526	0	0
ENSG00000188010.16	189.15848724706	229.87482790081	295.15272923231	163.362319941058	853.373174444427	179.569494132643	265.441527862857	256.837898587055
ENSG00000207295.1	0	0	0	0	0	0	0	0
ENSG00000214694.13	22.6167756491051	19.3987196540768	24.5960607693591	29.7022399892833	20.0793688104571	6.51288320688343	7.49834824471346	19.1501941928945
ENSG00000265905.2	0	0	0	0	0	0	0	0
ENSG00000269210.3	1.37071367570334	1.93987196540768	3.5137229670513	1.98014933261888	5.01984220261428	0	1.49966964894269	0
ENSG00000115904.15	1559.8721629504	1251.21741768795	1377.37940308411	1569.26834610047	2500.71805726901	1907.34436773015	1526.66370262366	1192.94445001619
ENSG00000229692.3	0	0	0	0	0	0	0	0
ENSG00000206985.1	0	0	0	0	0	0.930411886697632	0	0
ENSG00000225900.1	0	0	0	0	0	0	0	0
ENSG00000202309.1	0	0	0	0	0	0	0	0
ENSG00000205111.10	0	8.72942384433456	2.3424819780342	0	10.0396844052286	0	4.49900894682808	0
ENSG00000011566.15	859.437474665992	877.792064346976	857.348403960518	949.481604990755	1362.88715800978	584.298664846113	1000.27965584478	870.770594771026
ENSG00000252473.1	0.685356837851668	0.969935982703841	1.1712409890171	3.96029866523777	1.67328073420476	0	2.99933929788538	3.3794460340402
ENSG00000273035.1	3.42678418925834	2.90980794811152	4.6849639560684	1.98014933261888	2.50992110130714	0.930411886697632	0	3.3794460340402
ENSG00000231312.8	120.622803461894	236.664379779737	213.165860001112	179.203514602009	162.308231217862	116.301485837204	283.437563650169	289.505876916111
ENSG00000289003.1	8.22428205422002	6.78955187892688	18.7398558242736	14.8511199946416	4.1832018355119	2.7912356600929	5.99867859577077	10.1383381021206
ENSG00000152154.12	115.825305596932	60.1360309276381	112.439134945642	114.848661291895	10.0396844052286	14.8865901871621	61.4864556066504	48.4387264879096
ENSG00000138050.15	287.164515059849	301.650090620894	255.330535605728	238.607994580576	471.02852667864	270.749859029011	172.46200962841	221.916956235307
ENSG00000227028.6	0	0	0	1.98014933261888	1.67328073420476	0	2.99933929788538	0
ENSG00000235653.1	0	0	0	0	0	0	0	0
ENSG00000183023.19	178.192777841434	259.942843364629	186.227317253719	322.764341216878	193.26392480065	554.525484471789	307.432278033252	259.090862609749
ENSG00000289013.1	0	0	0	0	0	0	0	0
ENSG00000288992.2	0	0	0	0	0	0	0	0
ENSG00000287255.3	4.11214102711001	12.6091677751499	16.3973738462394	5.94044799785665	0.83664036710238	19.5386496206503	1.49966964894269	5.63241005673367
ENSG00000285898.1	0	0.969935982703841	0	0	0	0	0	0
ENSG00000287468.1	0	0	0	0	0	0	0	0
